review_id,customer_name,date,rating,review_text,location,business_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
1zKHDldKQf-ECwol1JbKNA,Customer_6633,2016-06-12 20:52:43,5.0,,Downtown,Village Whiskey,31.96,6.93,21.7,4,65+,,African American
VT8uhcmIbw6oPiTHZ3zgww,Customer_4183,2015-12-06 18:03:26,4.0,"We'll start with the ambiance - small and uber trendy, right on track with the urban industrial chic movement. Next, the service - nice bartending, nothing exceptional though. And the food - a pretty interesting beer list (both draught and bottled) and a nice little cocktail menu. 

The veggie burger (yes, because of Food Network) was pretty good, though I wasn't super blown away. The brisket fries (which we heard is soon to be on a Food Network show) were pretty damn good. We'll be back for the meat burgers and more trials of the draughts and cocktails. The sushi was particularly good.",Downtown,Village Whiskey,14.87,3.05,20.5,2,65+,,Caucasian
_h8BYyCQQGpuQv1Bm_mc1g,Customer_9992,2018-03-18 04:20:19,2.0,,Downtown,Village Whiskey,30.53,4.5,14.7,4,56-65,Male,Native American
WrsRHFFFy9sFW8siDi4WMg,Customer_8982,2016-01-18 19:22:13,5.0,"I love the regular burger, but the veggie burger is the best I've ever had. Oysters are great too. The fish was particularly good.",Downtown,Village Whiskey,25.38,8.88,35.0,4,26-35,Female,Hispanic
lKeXqrHUguxMSR7HWXcbrA,Customer_6206,2011-03-28 02:16:15,4.0,"Best burger in the city, hands down. The first time I had the Village Burger is was amazing and it hasn't disappointed since. What kills me is that on any given night, the wait to enjoy this tiny piece of meat heaven is unbearable. The solution? Go at lunch or really early in the afternoon if you can. 

I honestly couldn't tell you how the other entrees are, because this is the only thing I get, along with the duck fat french fries of course. The appetizers are good, but nothing memorable. My 4 star rating really just stems from the burger and their cocktails. I've tried a few of them and all were really good.  

Definitely try the pickle options too. My favorite was the pickled artichokes, but on last look at the menu, it looks like it was taken off. 

Man, I think I need a burger right now... The fish was particularly good.",Downtown,Village Whiskey,11.86,2.32,19.5,3,36-45,,Native American
KDEkUzB_r7lsVynwnLwTPg,Customer_6971,2013-10-27 14:04:01,5.0,"burgers are great, so great that I can never get myself to try the other sandwiches on their menu.  get any combo of the burger you want, the meat is the best part.  and if your debating the thousand island on the village burger, its worth trying...good combination I would have never thought of.
the duck fries are average compared to other places, but they become excellent with the beer cheese sauce.
this place has limited seating so a wait is to be expected.  but they will text you when your table is up, so just plan on another activity for 30 to 90 minutes while your table is ready. The quesadilla was particularly good.",Downtown,Village Whiskey,58.56,4.98,8.5,3,46-55,Female,Caucasian
2gDqT1R5pK9-z8X6hW-r9g,Customer_8145,2011-02-14 14:21:33,3.0,"Look, I would have given this place a much better rating if it wasn't for one thing, the hostesses... and I'm not referring to those delicious prophylactic wrapped cakes made of chocolate, air, and pure magic.  I swear they hire these girls on looks alone - ""tight pants, high heel boots, and wear that nose high.""  They obviously have little to zero math skills, or are fans of Einstein and reject time completely.  Every single time I trek to this place, I fear I might lose it when walking in the 2x2 foyer where one of these anti-Newton fashionistas is prepped to tell me the wait will be about two hours.  The place seats maybe 50 people tops, with zero people waiting outside (the only place to wait), and barely any names on their scribble sheet.  I can guarantee you that you'll get the same response unless they are subjective to a certain type of clientele, that usually appears to be midlife crisis men exacting revenge on life by dating girls that resemble their daughters, or younger couples that try to divide the class of the place with the ability to get obnoxiously wasted in less than a half an hour.  You can give your name and number to one of these ladies, who will promptly call you in the amount of time it takes you to chose another nearby restaurant and get seated; nowhere near their previous predicted span of time.  This could be some new trend... you know, like all those other hard to get in bars that only serve hamburgers.  Now for the good stuff; the burgers are excellent... some of the best, if not the best in the city.  The selection of whiskey, as the name should denote, is quite expansive.  The décor is warm and inviting, though a tad cramped if you're not sitting towards the front of the bar.  Both Tinto and Village Whiskey always seem to have excellent bartenders, with not only the experience sought after, but the social skills as well.  My suggestion is to definitely try this place out, but pick a weekday and take a bottle of wine just in case, because Melograno is only steps away in the chance you'll be told it'll take the sum over histories to land an exclusive spot to have... yep, a burger.",Downtown,Village Whiskey,26.0,5.66,21.8,3,36-45,Female,Mixed
w-vAnZwZpKvoi7wErA90gA,Customer_8583,2015-10-18 12:26:03,5.0,,Downtown,Village Whiskey,30.25,4.5,14.9,2,,Non-binary,
JWNUTSXesRHD8XtyeFwblg,Customer_2343,2016-03-18 16:46:28,5.0,"One of the best burgers I've ever had! Village Whiskey has high-quality meat, great preparation, and awesome sides -- it's my favorite burger place in downtown Philly. 

The aioli and fries are delicious, too. Last time I tried truffled cauliflower; I'm not usually a huge fan of picked foods, but it was fantastic! The cauliflowers and carrots were crispy, and the juice had a light but very tasty flavor. I would definitely order it again. 

The one catch: it is pretty expensive. Probably place you would go to for an especially fun or nice meal, but might not be able to afford each week. 

The decor is cozy and up-scale, with small round tables surrounded by tall couches to sit on. You can hang up your coat when you enter the door, and the hostess stands behind a large wooden whiskey barrel. It's a small restaurant, so it's better for dinner with a few friends or a date than large groups. The waiters are very friendly and attentive, and service is quick. All in all, a very pleasant dining experience! The salmon was particularly good.",Downtown,Village Whiskey,31.75,5.38,17.0,4,,Female,Asian
LGvGq7rFp7ywUgivh5m99Q,Customer_2252,2014-09-26 21:13:08,2.0,"The food is always on point but the service really needs some work. 

the hostesses just throw a time out for the wait for a table and have never been accurate. they even use a newer texting system which is great if they remember to put your name in when you check in. they also seem to have no concept of the size of the restaurant and continue to tell people to go to the bar even when there is no space to move. then you've got a busy bartender who already seems like he cant handle the guests seated right in front of him. although the drinks from the menu are delicious thats about all this particular bartender knows how to make. i witnessed someone asking for a specific bourbon and get told they didnt have it, all while I could see it on the shelf behind the bar.",Downtown,Village Whiskey,16.34,3.15,19.3,3,18-25,,Caucasian
BpvyfFpJG-Scud9huhT9dw,Customer_7637,2015-09-29 16:55:12,4.0,,Downtown,Village Whiskey,12.41,1.49,12.0,2,26-35,Male,Native American
9Feegwk1Jbiyo-i_-ZvUlw,Customer_8734,2015-06-21 20:37:45,5.0,"Bacon Beer and Bourbon, everything that really is all I need in philly. come during off peak hours, and ask the bartender to make something for you.",Downtown,Village Whiskey,31.22,6.05,19.4,1,26-35,Non-binary,Other
Xu2WtxUIDQXb-rwkXWGAng,Customer_5767,2016-08-03 23:22:56,4.0,"I first heard of this place from a dude I know, and then I heard Craig LaBan called it the best burger in the city. That must be the $26 burger that I didn't have (mainly because I'm not a fan of bleu cheese, and I didn't want to be ""that guy"" to ask for a different cheese) because the Village Burger was good, but not exceptional.

I got the ""Village Burger"" (8oz, Sesame Roll, Tomato, Boston Bibb, House Made Thousand Island) with bacon and provolone (+$3). It was huge, could hardly fit in my mouth huge, and delicious, but I don't think I can call it the best burger in all of Philadelphia.

The duck fat fries were great. They were big, crispy, and hot on the inside. I'm going to get the sly fox cheddar sauce with them next time.

The whiskey list is HUGE. 

It's so small inside they don't have ""sections"" for the waitresses (or it might have been because only the bar and outside seating were busy). There's the bar that seats maybe eight people, though I didn't count (it was full), four or five booths (completely empty at 5:30pm), and a little counter that seats five or six in the back (empty as well). There's more seating outside than inside. After paying one waitress, another asked if I wanted another beer. I'm not sure if it's a plus that there's always someone checking on you, or a negative because they're unorganized? 

 I'll come back, but my main goal will be to try the extensive whiskey list, not a burger.",Downtown,Village Whiskey,51.74,7.28,14.1,6,56-65,,Hispanic
7twg4ht9CPPCk3Zn84rC-g,Customer_4913,2015-10-12 00:17:03,3.0,"Very accommodating staff. Knowledgeable, large whiskey selection. Outside seating. Food was average. Nothing too special. I had the pulled pork sandwich. It was okay. My date had the veggie burger. I tried some, it was very hearty and full of beans. There's nothing special about the duck fat fries. I was disappointed with them.",Downtown,Village Whiskey,34.57,3.72,10.8,1,,,African American
pIyQ9YmxoQ-UrIs-ANTi8Q,Customer_3299,2010-08-22 01:09:23,4.0,,Downtown,Village Whiskey,14.38,3.11,21.6,8,26-35,,African American
9dkWgAziUnAY5DDIrvf0AQ,Customer_8921,2011-02-18 12:48:59,4.0,,Downtown,Village Whiskey,20.75,0.0,0.0,2,26-35,Prefer not to say,Asian
9V_J7q2iJM2HSvEohAVAvg,Customer_4387,2017-07-30 13:35:00,5.0,"As my wife Marianne and I continue our Rittenhouse Square tour, Village Whiskey includes an awesome variety of bourbons, rye whiskies, & scotch, along with a nice selections of burgers and others good foodies, stop by for sure. I had ""Old Forester 1870"" Kentucky Bourbon Whiskey"", which was America's first bottled bourbon. Cool atmosphere like an old saloon or whiskey bar set up. The pizza was particularly good.",Downtown,Village Whiskey,59.29,9.49,16.0,4,,Non-binary,Other
KDEkUzB_r7lsVynwnLwTPg,Customer_1760,2013-10-27 14:04:01,5.0,"burgers are great, so great that I can never get myself to try the other sandwiches on their menu.  get any combo of the burger you want, the meat is the best part.  and if your debating the thousand island on the village burger, its worth trying...good combination I would have never thought of.
the duck fries are average compared to other places, but they become excellent with the beer cheese sauce.
this place has limited seating so a wait is to be expected.  but they will text you when your table is up, so just plan on another activity for 30 to 90 minutes while your table is ready.",Downtown,Village Whiskey,10.69,2.7,25.3,2,65+,Non-binary,Hispanic
FQqpTsv-CYmHWR4pM_55wg,Customer_9542,2010-07-07 19:54:39,4.0,,Downtown,Village Whiskey,11.66,2.83,24.3,4,36-45,Non-binary,African American
So64C1G8revKlpgN95bpxQ,Customer_2275,2013-01-02 23:11:33,2.0,"Food looked good.  Nice decor.  Hip crowd, and crowded on a Tuesday - portends good things.  I just thought no room at the bar, no music, just chatter.  Not inviting - so we left.  I'll try it again. But for now, no go. The quesadilla was particularly good.",Downtown,Village Whiskey,27.37,3.78,13.8,2,46-55,Female,Other
-xM8cH4AeVzgTJBQHlxfUQ,Customer_8976,2014-11-30 01:55:57,5.0,"Picked up takeout from Village Whiskey (so I can't review the actual restaurant). The Whiskey Burger is pricy ($26) but is amazing if you're ok with a greasier burger. Super tender, the bacon is awesome and it's pretty big. If you can get past the price then highly recommend it. The Duck Fat fries are also rich and delicious.",Downtown,Village Whiskey,18.85,3.57,18.9,3,56-65,Male,African American
u7YWFfJuK7lNiQdOB7ocXg,Customer_5600,2016-07-16 22:12:32,5.0,Great place for Saturday brunch! I had the shrimp and grits with egg and it was delicious. Cocktails were great and the service was excellent! The wings was particularly good.,Downtown,Village Whiskey,63.4,17.39,27.4,3,26-35,Female,Mixed
l4dHbGIbs-us3-mlXVvOiw,Customer_4773,2015-08-06 21:20:26,1.0,"Walked in, excited to try the burger and tots. Small place but, 3 tables open. We sat down and were ignored Until mgr came over to ask if our name was on the waiting list, we said we passed the hostess and she didnt asked us for our name for waiting list. He said people were waiting, meanwhile, no visable people in cue to sit! He told us to get up and wait in a corner near the bar! We left! We had just been in a large group who dropped $$$$ on drinks, snacks at the sister restaurant Tinto next door too. Rude!",Downtown,Village Whiskey,41.72,8.74,21.0,2,36-45,Male,
TaTfCqpTwV5vz4Ov5imgbA,Customer_3641,2011-06-02 01:56:45,5.0,"....the best burger I've had in my life.  Just in case that didn't register...BEST BURGER OF MY LIFE!  Damn you Jose Garces for spoiling my tongue like this.  From this point on, I will rate burgers based on the Garces scale.  You win Iron Chef Garces.  Bobby Flay needs to visit this place, tastes these burgers, study these burgers, and redeem himself for the crap he puts out in West Philly.  I went to ""Bobby's Burger Palace"" a few days before Village Whiskey, and it was absolute garbage.  Bobby Flay...iron chef?  Are you kidding me?  No wonder Bourdain has a thing against celebrity chefs.  After writing this review, I'm going to update my review of Flay's burger joint by changing the two Yelp stars to one.  Why?  Because, now I'm on the Garces scale.  There is a reason why Garces beat Flay on an episode of Iron Chef.  If you visit Village Whiskey, you will taste that reason.

Food (10/10) = We ordered the following:

1) Village Burger = For the third time, this is the best burger I've had so far in my life!  8 ounces of juicy, succulent medium rare beef, married to a sesame roll accompanied with Boston bibb, and house-made thousand island dressing.  Added on the rogue smokey blue, and caramelized onions.  I regret not throwing on some smoked bacon and a fried egg, after witnessing how beautiful those things look on other diners' burgers.

2) Herbed Cherry Tomatoes = Great appetizer served with black olive tamponade, whipped ricotta, and toasted sourdough.  A gush of flavor from the tomatoes just explodes in your mouth.    

3) Duck Fat French Fries = WTF man?!  So good....sooooo goooooooooood.  I want to bathe in a pool of duck fat.

4) Sixpoint Rye = Great beer, with some spice.  This was suggested by our waitress...forgot her name.

Ambiance (10/10) = A really nice set up.  A great bar.  It has a tavern feel to it.  Unfortunately, I can't remember too much because my full attention was to the food.  

Service (9.0/10) = Great service, waitress was attentive and gave a great suggestion for beer.  

Overall Opinion = One more time just in case you didn't get it the first 3 times -- Best burger I've had so far in my life.  If you are visiting Philly, you need to check this place out before you leave.  The next time I'm in Philly, this will be on the to do list.  If I lived in Philly, this restaurant would be a regular routine for me.  Bow down to the real Iron Chef - Jose Garces.",Downtown,Village Whiskey,24.91,6.12,24.6,1,46-55,Male,Asian
CAhkF9LmoQJjCn5eaDC4zA,Customer_3639,2010-11-23 22:24:50,2.0,"We decided to eat late lunch here on a Friday, after visiting a nearby museum.   We were asked to wait at the bar for a table and probably would have waited even longer had we not taken the initiative to ask the  hostess again to seat us at one of the open tables (""Oh yeah, sure, go ahead..."").   I was pretty excited about this place having read all the rave reviews.  We ordered some drinks and deliberated long and hard on what we wanted our burgers to look like.  I opted for mushrooms & fried egg on mine, and husband asked for crab salad on his.  We patiently munched on tater tots as we waited for our burgers and fries.  When these hefty sandwiches finally arrived at our table, we oohed and aahed a bit before digging in.  The first bite was quite tasty I'll admit, the patty nicely seasoned.  Though I ordered mine medium, it came out medium rare.  A couple more bites and the whole thing just started to fall apart.  Before long, the burger was swimming in a pool of meat juice and egg yolk, not the most appetizing thing to look at.  I didn't manage to finish mine, but I liked it well enough.  
I think that  the main problem, though, was that we weren't blown away by any aspect of the meal.  It was just... nice.  I don't know if I'm comfortable shelling out close to $70 for burgers  for two (with a couple of cocktails & potatoes on the side) and have it be just NICE.",Downtown,Village Whiskey,22.96,3.61,15.7,4,56-65,Male,African American
YnPHqzJDG63Umc6BZov7rQ,Customer_9464,2018-07-17 18:32:23,5.0,"Had a craving for a burger and decided to try this place out since it's close to me, and it did not disappoint! Got the burger of the month and it was delicious along with some cheese fries and a beer. Everything here looked great and I will definitely be coming back to try more on the menu! Especially the milkshakes. The place itself is a small cute restaurant with an old feel to it and I would imagine its pretty busy on the weekends as there is not a lot of seating. Highly recommend! The chicken was particularly good.",Downtown,Village Whiskey,40.16,16.06,40.0,2,56-65,Male,Native American
I3mA8Lxcht1LfvpYNxAYqA,Customer_4548,2012-10-15 17:16:33,4.0,,Downtown,Village Whiskey,35.16,4.32,12.3,2,46-55,Prefer not to say,African American
r6hmgcM2r_rGXtS8mdC8lw,Customer_3338,2015-06-21 00:26:04,5.0,My favorite burger in town! The place is confortabke and has a great variety of drinks with bourbon. They should have a reservation policy.,Downtown,Village Whiskey,22.69,3.13,13.8,2,,Female,Native American
Xgl1RB9pryUO9dur0bZcfw,Customer_8429,2012-02-02 18:37:28,3.0,"Was in town on business so why not.

The burger itself was cooked to med-rare perfection the whole patty through, which makes me wonder if they sous-vide it and then give it a quick sear.   The meat itself, while quality, lacked proper seasoning. 

Foie gras has absolutely no business adorning a burger that also contains such overwhelming flavors as bleu cheese and bacon.  Or even a burger at all for that matter.  Its ALMOST as dumb as the concept of a kobe burger.  In any event, it's a gimmick thats worked well for this restaurant, to be sure.  I took mine off and ate it separately. It was delicious and i recommend you do the same if you want to taste the extra $12 or so you are spending. 

The deviled eggs were a pass. Nothing you couldn't replicate with google search and an ability to properly boil eggs.",Downtown,Village Whiskey,23.37,5.97,25.6,8,18-25,Female,Other
5aTGq_Mt2LFg9mumnK5qsQ,Customer_9564,2010-11-25 17:33:26,4.0,"Go here and get a burger.  Get the King Burger and the Village Whiskey Burger.  Also get some pickles and eat your face off.  I like going here and just stuffing my face and enjoying every minute of it.  From the duck fries to the deviled eggs - order, eat, and enjoy.  Just go and eat and savor.  Yeah your gonna pay but it is worth it. The fish was particularly good.",Downtown,Village Whiskey,34.27,6.49,18.9,2,56-65,Prefer not to say,African American
Cu4Vdu7L85RAgvOitk1bCA,Customer_1639,2010-01-12 00:56:56,2.0,"The restaurant opens at 5 p.m. on Sunday. I arrived at 5:08 and was told I was the first name on the list. Great.  Sat at the bar and had a tea with a shot of brandy.  When my friends checked to see how long the wait was, we were told it would be two hours.  Even though we were first on the list.  So I went to pay for my drink and it was $13.  FOR A TEA AND A SHOT. 
    When the drink is more than the burger and there's a two-hour wait when you're first on the list, there's something wrong.    If you're not an uber foodie, save your money and your time and head over to Royal or Good Dog. The salmon was particularly good.",Downtown,Village Whiskey,33.36,8.04,24.1,1,56-65,,Hispanic
l99WXxR9nrJYQFXCSP5z1A,Customer_9835,2011-07-05 21:24:22,4.0,Stopped in after a show and had the burger with an egg overeasy.   Messy but insanly good!,Downtown,Village Whiskey,33.45,7.94,23.7,2,,Prefer not to say,Other
uHRHfPn8e-9Wrju0icG2LA,Customer_8028,2011-07-12 05:00:03,5.0,"It was love at first bite! Village Whiskey serves the best hamburgers, hands down. The restaurant is small, but extremely charming. The waitstaff is friendly and very attentive. More importantly though is the food. I have tried almost everything on the menu and have never had a bad dish. This place is impeccable! My only warning is that due to the small amount of seating this place becomes crowded, quickly. Go for an early dinner, or better yet lunch, which I find to be the best time of day to visit Village. The wings was particularly good.",Downtown,Village Whiskey,21.47,5.89,27.4,2,,Prefer not to say,Other
dwebYp9rPHqeeFbkCXl48w,Customer_2600,2011-07-03 20:26:48,5.0,Delicious. We had the Kentucky hot brown and the pulled short rib. Both were amazing. I was tempted to get the whiskey king but ill save that for next time. Unbelievable whiskey selection as well. Well definitely be coming back.,Downtown,Village Whiskey,54.08,5.92,10.9,1,36-45,Prefer not to say,Asian
YjCs2SHFMnUcM0QUVBoyag,Customer_2373,2017-05-15 18:37:13,2.0,,Downtown,Village Whiskey,13.9,2.6,18.7,2,56-65,Prefer not to say,Native American
Wn-ywizB0Uz9b072Aew7UA,Customer_1116,2012-11-11 23:07:34,3.0,"Good spot for some food and drinks, but it adds up quick! Came here for some lunch and they were already packed just after opening! I went with the pulled pork sandwich which came in a whiskey bbq sauce that I really enjoyed. The cole slaw on the top of the pork wasn't very good, though. The sandwich was massive and came with a side of fried pickles, too.

I tried my girlfriend's burger and that was good, too. But the price of that can get high very quickly too with toppings being pretty pricy. 

Overall, I would say it was good but not worth the 45 bucks it cost for two sandwiches and a total of 2 beers!",Downtown,Village Whiskey,10.33,2.39,23.2,4,18-25,,Caucasian
V1Lrle46BPZkan-3VN1SsQ,Customer_7698,2015-05-31 01:30:13,3.0,"My wife and I came here as we had seen on multiple websites that this is where we would find the holy grail of cheeseburgers in Philadelphia. The burger was monstrous and delicious but nothing about it was extraordinary. I even noticed a little mold on my bun but a little mold never killed anyone. At 15.50 for a cheeseburger the price was steep. I could have been just as satisfied a Shake Shack across the street. As of now , the burgers at Nick 's Roast Beef has this place beat and they cost much less!

Summary: Good burger, not the best, too expensive for such an ordinary meal The soup was particularly good.",Downtown,Village Whiskey,22.68,4.66,20.6,2,26-35,Prefer not to say,Native American
D5YNBO9652GtPcmGFfMBbQ,Customer_6990,2011-07-28 16:58:26,5.0,"My husband chose VW as the venue for last Tuesday's date night. I've been several times (both for lunch and dinner) and man, does this place get better with every meal. Having had the burger more than once (including last Christmas when I indulged in the Whiskey King [oh jeebus, was that good]), I ventured south on the menu and ordered the Kentucky Hot Brown. Cheese and butter lovers unite! This thing was incredible and quite possibly the most underrated thing on the menu (save for their Cobb salad). And good lord, that Irish car bomb milkshake! It alone makes the wait and the consistently snobby hostesses worth it.",Downtown,Village Whiskey,19.15,2.38,12.4,1,65+,Prefer not to say,Asian
po3j2dvicof_7pKFWr8VHw,Customer_8904,2010-09-07 19:03:39,4.0,Great burger and great service.  Be careful though.... the burger is kind of the food equivalent of crack.,Downtown,Village Whiskey,24.36,4.35,17.9,2,56-65,,
wasbvIcwXQjiQ80DOpWu3A,Customer_7522,2012-08-19 13:37:56,4.0,"I don't like to get caught up in the hype of celebrity chefs.  Graces is not my favorite chef in the city, but these burgers are amazing. By far the best burger I have ever had.  They are so good I almost don't consider them burgers.  They are a special gift sent to us from the heavens.  I really wanted to like the fries, but they weren't very good.  The desserts sound amazing, but are fairly average (if you want something sweet go across the street to Capogiro or a couple blocks away to Yogorino).  Did I mention how much I love these burgers? The appetizer was particularly good.",Downtown,Village Whiskey,60.64,13.65,22.5,2,,Male,Asian
AY6y3IpDCT3vD0edrgbP7A,Customer_3650,2010-01-09 23:30:49,5.0,"Ok yeah, the service can be a little high falutin', and the wait is painful but this is THE BEST BURGER EVER.  That's all you need to know.  The BEST.",Downtown,Village Whiskey,36.89,4.8,13.0,4,56-65,Prefer not to say,Mixed
QOAPpacEqfDxfyKggkE8tw,Customer_1852,2015-06-08 18:29:44,5.0,,Downtown,Village Whiskey,29.07,5.75,19.8,1,65+,Male,Hispanic
lL330-3ng_fHc4cx79hUwA,Customer_8727,2015-04-02 15:14:22,5.0,,Downtown,Village Whiskey,26.57,9.3,35.0,1,18-25,Male,Native American
Ushgw3aPrNLCzTRuM8rglg,Customer_7296,2016-02-18 01:49:17,4.0,"Place was good, but the wait was just insane (2 hours)... And we later realized you can just grab a seat at the bar by waiting around and not leaving. I had the Whiskey King burger, which was very good (but very expensive), the duck fat fries, and the Alaskan something for desert. The desert was ehh, it had a little too much whiskey for my liking but the presentation with the fire was spectacular. The bartender was very friendly and she added to the experience greatly.. Her drinks were amazing! The pizza was particularly good.",Downtown,Village Whiskey,15.34,5.37,35.0,2,56-65,,Native American
lKeXqrHUguxMSR7HWXcbrA,Customer_1941,2011-03-28 02:16:15,4.0,,Downtown,Village Whiskey,16.0,0.0,0.0,5,65+,Prefer not to say,
_fBxgQzqwX--VfkCS1hncA,Customer_9489,2018-09-16 03:38:56,5.0,"Incredible whiskey selection as promised. Everything you could dream of. A few flight options. Food over delivered!  Burger is huge, thick and tasty. Duck fat fries were amazing!  Small place. Very comfy but seems like prime time could be hard to get in.",Downtown,Village Whiskey,16.42,2.2,13.4,4,18-25,,Asian
HrsJkjnKFNq6w3gwPQCIxg,Customer_6893,2017-07-22 22:33:36,3.0,Good Drinks I found burgers to be over priced and every thing was a add on they also came with no french fries and started at 12 dollars. Duck  fries were very good and their service is exceptional. I will skip the burger next time not worth the high price,Downtown,Village Whiskey,52.73,8.78,16.6,1,18-25,Female,Hispanic
qqsiKV1BEhuNJj6_y2XqGA,Customer_7544,2015-08-20 15:12:09,4.0,,Downtown,Village Whiskey,19.22,3.45,17.9,1,46-55,Prefer not to say,Asian
VyM3mJftow_3jTfEg2wIsw,Customer_2124,2015-11-20 15:53:46,5.0,"Man like burger. 
Man like whiskey and cocktails. 
Man like good service. 
Man no like hard to get a seat...Too popular...


This is Jose Garces concept of a rustic fancy pants burgers saloon.  Yes, I said fancy pants! 

Been here a few times and I have not been disappointed in any of there burgers.  Nothing bad to say except it's small and a seat is hard to get but that is what happens when you have it all on point. Hats off. 

Talk to the bartenders, always something to learn about the booze. New combinations of burgers are always on the special menu as well. 
Cheers.",Downtown,Village Whiskey,7.44,2.98,40.0,2,36-45,,Mixed
1ZrZpzVjAk5wa--S-ZQpgQ,Customer_4707,2016-11-12 20:07:30,4.0,"The burgers were great. I'm not a fan of whiskey so I got a beer, but everyone else enjoyed their whiskey drinks. The atmosphere is trendy hipster, a good spot for a night out.",Downtown,Village Whiskey,38.9,7.48,19.2,3,26-35,Prefer not to say,Other
mqOlhok7MjTBLKsMLunvHw,Customer_9294,2010-01-23 18:16:33,5.0,"I frequently meet my son in Philadelphia for lunch and on Thursday he suggested Village Whiskey. We arrived around 2:30 - he said that would be the best time to get a seat, and he was right.

The ambience is both rich and charming with to-the-ceiling dark wood shelves behind the bar that are stocked with an abundance of varieties of whiskey, bourbon, scotch, cognac, etc., plus other types of imbibements. Raised banquettes and tall bar tables line the wall opposite the bar. It's difficult to envision a party of 4 being able to sit together comfortably, and the table of three we saw did not look particularly comfortable. 

It is definitely a small space, as others have mentioned, but we were seated promptly.

We each ordered burgers. Mine was embellished with avocado, excellent bacon (was that Nueske's?) and goat cheese, no tomato (it's January) and no thousand island. I asked for mustard and received on the side a mixture of exquisitely creamy and delicious  grainy mustard and creme fraiche. It was the finest burger I have ever eaten, and I've eaten at Boulud's and many 4-star restaurants all over the country.

My son ordered a burger with caramelized onion, fried egg, and bleu cheese. He said the flavor was amazing, but the combination made it very sloppy and difficult to handle. We shared the duck fat fries, which arrived piping hot and cut just thickly enough to hold the heat for a reasonable amount of time. The cheese sauce was delicious and smooth, but I prefer ketchup and it was also offered on the side.

The server was attentive to detail, got the order exactly right, and was pleasant.

We didn't order alcoholic beverages. The bill came to just under $40 before tip.

I will definitely return. The wine was particularly good.",Downtown,Village Whiskey,26.12,2.66,10.2,3,18-25,,Native American
DdYs_vAvtVj4SGSRkYdCbQ,Customer_5222,2010-07-14 12:05:57,4.0,"Their drink menu is pretty neat, and I'm not even a whiskey fan. (Thanks, that one night at college.) I'd been looking for a place with Franklin-level cocktails, and for some reason always forget Apothecary exists. Try the punch-y one, the mixed one. You wont regret till at least three in. 

As for the food, it's pretty good. A little more concept than flavor for a Garces joint, but it's like comparing Jesus' left foot stigmata to his right arm one -- they're both...um, awesome, if you're into that thing. OK, the metaphor was supposed to hint that they're both part of Jesus, so yum, really. The burger I've heard so much about, though: I prefer Sabrina's. 

The place itself is hip-ass inside, and the outdoor seating is awesome, when the servers feel like serving you there, albeit. But the marble and the booths: pretty damn cool for a romantic late-night drink when The Franklin is packed out the wazoo, fo sho. The wings was particularly good.",Downtown,Village Whiskey,19.19,2.39,12.4,3,,,Native American
vMg4j4YJK2kNFMyPRzcZzw,Customer_8923,2010-05-19 19:21:32,4.0,Went here for lunch today. Burger was still a bit squishy/messy but good. Fries were much better and the cheese dipping sauce was rad. Wish the seating inside was more accommodating for groups of 3+,Downtown,Village Whiskey,33.2,6.75,20.3,3,,Non-binary,
CVZDyCilzuUFtd--qpj93A,Customer_1448,2014-03-15 19:25:23,4.0,"Small place, 7 tables or something like that.  Expect to wait hours for one probably any day of the week. 

Food is great, killer burgers and fries.  

It's a whiskey bar, thought they would have more of a selection,but decent enough.  They have a few decent beer in bottles.  We had a couple ipas which were fresh.",Downtown,Village Whiskey,24.56,3.43,14.0,2,36-45,Male,Other
U-N22inxjQXAH_tbWNs5eg,Customer_4767,2010-01-19 15:02:56,4.0,"I sort of knew what to expect going in, tight seating with a possibility of a long wait. However we snagged a seat almost immediately. Great waiter who really knew his stuff and had no problem dealing with our being a bit indecisive. Had the the lobster roll, not amazing by any means- especially the hot dog roll, the cheddar and short rib fries, yummy, and the spicy popcorn shrimp, wow. Grabbed a couple of the smaller dishes afterwards, not out of hunger really, but wanted to try them out. The pickles were fantastic! Especially the ricotta thingy. 

My only issue was the hostess, who was directly in front of us and constantly texting. Really annoying and distracting. She hid the iphone from all the staff who went by her, including the hostess from next door, but didn't think that the customers should be shielded from her lack of professionalism.",Downtown,Village Whiskey,21.35,3.06,14.3,4,46-55,Non-binary,Caucasian
VZ7lDtzMgzrqEHc0RlNErw,Customer_5314,2010-11-27 01:02:00,4.0,,Downtown,Village Whiskey,16.67,3.85,23.1,1,18-25,Prefer not to say,Mixed
Kg7o1SX-pu-0Gacl3FvO6Q,Customer_8807,2015-05-29 04:23:34,3.0,"My friend from out of town is a burger connoisseur so I thought this place would be the perfect place to take him for a casual lunch. The burger of the month at the time included pork belly, an edamame spread, and some sweet and tangy asian sauce that was amazing! I'd heard a lot about the duck fat fries so we ordered them, but to be honest I was a little disappointed at how bland they were. It was a bit emptier at that time of day so the service was fine, but I wouldn't necessarily come back.

I've also been here for the bar at night, which I prefer. Limited seating but really delicious drinks!",Downtown,Village Whiskey,94.68,19.07,20.1,1,26-35,,Native American
