review_id,customer_name,date,rating_out_of_10,review_text,location,restaurant_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
xuiNiF4r8E_2JUIwUhtyNQ,Customer_7452,2016-08-15 03:57:17,10.0,,Midtown,Luke,28.61,3.34,11.7,1,36-45,Prefer not to say,Caucasian
JrZn_fyD8Xja88CAeGUCog,Customer_1026,2016-01-19 17:02:02,10.0,,Midtown,Luke,75.19,16.69,22.2,2,,Prefer not to say,Hispanic
Zc9B-uIIyO7ejOJBbbgmyQ,Customer_6563,2014-08-14 02:57:03,4.0,"Had a reservation on a Wednesday night for 9pm and the place closed at 11pm. Hostess was nice enough, but once we were sat no one greeted us, or acknowledge we were even there. The tables were dirty and the seats were full of bread crumbs. We ended up leaving after 5 min and know one knew. Hope this was a once off deal.",Midtown,Luke,38.83,6.42,16.5,1,26-35,Prefer not to say,African American
PRYVDhhTHnh5gzCMqHHkWg,Customer_7909,2017-12-31 17:32:12,,,Midtown,Luke,16.96,3.41,20.1,3,,,Hispanic
4eJLliFtbmWES5NEDWnm6w,Customer_1200,2017-01-18 22:30:11,,"Great oyster half shells.  
Went there for lunch had the Thursday special lunch. 
Jambalaya was ok just a bit too much of pork for my taste
Ordered a dozen oyster half shells and waited for awhile 
It turned out my server forgot to order and left. 
The server who had us after my first server left was quite nice. 
We had to order a half dozen cause we had to head out to the airport. 
Food were nice and the oysters were great.  
Wanted to try more but couldn't. 
By far the worst service i have experienced in New Orleans.  I was disappointed
But i will give it a try again next time i come.  
Hopefully, i will have better experience",Midtown,Luke,43.14,10.23,23.7,3,,,Other
Aq4Du39w4XuFuaxtz16T1g,Customer_1893,2018-03-04 19:43:54,10.0,"Had an amazing dinner with family for my husbands birthday. Jumbo Louisiana Shrimp ""En Cocotte"" was to die for. Best grits ever. Crispy Brussel sprouts were like candy and they even gave me the recipe. Our servers Gary and Kevin were fantastic. Kevin is funnier but don't tell Gary I said that. What a perfect evening.",Midtown,Luke,26.46,5.35,20.2,4,36-45,Male,
qfGrYH6pUhB44pDHSWkttw,Customer_2829,2016-05-31 03:04:15,10.0,,Midtown,Luke,60.7,6.31,10.4,6,,,Other
RlWxdPqc-UL1sjMEUiVsXQ,Customer_5224,2015-05-12 18:41:05,6.0,"Decent, consistent food. If you're in the CBD, they make solid food for a quick lunch or happy hour.",Midtown,Luke,83.82,24.61,29.4,2,,,
YI-oKpA6mNobAiIvtNB5JQ,Customer_1820,2015-10-19 16:06:14,2.0,"First place we walked into upon arriving to the city...right outside our hotel. Greeting ladies seemed flustered that we did not have reservations at 3:30 on a Thursday???

Anyway, although there seemed to be plenty of available tables...they told us it would be a 1hr 45 min wait?!? Didn't make sense...got the vibe if we would have dressed a little nicer we would have been treated differently, just my impression. 

We were told we could go to the Bar...which was over crowded...seems the thing here is to send everyone to the bar while the tables sit empty??! Weird

Don't even want to give them a second chance, too many other warm and friendly place close by!",Midtown,Luke,54.59,12.84,23.5,2,65+,Non-binary,Native American
v6yuwa_y_C1C8JhNcFUTlg,Customer_5804,2013-11-18 23:39:42,,,Midtown,Luke,92.11,17.25,18.7,4,,Prefer not to say,Mixed
rNJCdzd9r8-gHt9aVn8xMg,Customer_7491,2015-12-26 22:42:37,10.0,"We had a great experience eating at the bar here. The guys shucking oysters are so great - Tim, Jamaal and the head oyster shucker whose name I forget. We ordered salad, moules et frites, a dozen oysters and had so much food! We have big appetites so this was a lot of food. Everything was delicious. I'd suggest eating at the bar - it's a lot of fun seeing all of the oysters get shucked and the guys behind the bar look like they have fun everyday.",Midtown,Luke,,2.65,10.3,3,,,Hispanic
hSngVRKddpAddgXcusPpdg,Customer_8504,2014-01-21 03:03:55,10.0,"Awesome all around. Great menu, well prepared food, good service. Try the baked oysters, crab bisque, and shrimp and grits.",Midtown,Luke,,6.52,17.4,2,26-35,,
6NauZvpSWaS7f3irXfESxA,Customer_2656,2017-02-21 00:55:16,10.0,We made it here for happy hour around 4:30 and were seated within 10 minutes. I ordered a dozen raw and they were very good and nice size. At $6 a dozen it's just wrong lol. The Brussels sprouts skillet is Incredible! The shrimp and grits are freakin awesome and worth the price! Half price draft beer and wine to go with our meals! Even the kids meals were big portions and good! Service was as good as it gets!,Midtown,Luke,23.4,3.61,15.4,2,65+,Male,Mixed
gnEmBGyBs7DOtIXGmJQdKQ,Customer_5208,2015-08-19 18:35:37,,"Great oyster happy hours that go on from 5-7pm! My boyfriend and I shared a dozen oysters and a glass of champagne. Our tab was $24 with tip. Great value! I hear they have the best to-go cups in town, and we totally missed out on that. The staff were very nice and attentive. We almost felt too casual but we felt at home! I'd definitely go back :)",Midtown,Luke,26.61,4.62,17.4,2,65+,Male,Other
G12L0uqHl4kklqN4cr8UjQ,Customer_9833,2014-06-29 04:06:12,10.0,"Two words: happy hour. Ordered raw oysters ($0.50 each), and a couple half off cocktails (a sazerac and absinthe). The oysters, at least the first two dozen, were from a local provider and were enormous. Definitely coming back here.",Midtown,Luke,26.44,1.62,6.1,4,,Male,Mixed
Ub8bWGfVa29cf7PY9tXlNw,Customer_4042,2018-05-09 20:43:20,8.0,,Midtown,Luke,29.55,5.35,18.1,1,65+,Male,Other
FBAkPm9VkOhQGs2lPH4yyw,,2017-06-09 22:59:50,10.0,"This place was recommended by locals, so I stopped in for a snack and a drink. Crawfish bisque was delicious and had a generous amount of crawfish tails. Very filling and much enjoyed. Liked the atmosphere and the service was quick!",Midtown,Luke,19.48,3.63,18.6,3,26-35,Non-binary,Native American
tB7WVtQnCnAjm2R56WEMWQ,Customer_6318,2011-08-06 02:57:43,,"I went to Luke for lunch and loved every minute of it.  The cocktail that I began with was delicious, called the 'French 75'.  It was champagne, cognac, and lemon juice.  The lunch menu was just what I was looking for that day, a nice ,yet casual, comforting meal.  I had the BLT and others had their famous burger, loved both but will try other menu items because most of them interested me.  Very excited to go back to try all of the menus!  Seems like they have a great Happy Hour too!",Midtown,Luke,24.24,4.55,18.8,6,56-65,Non-binary,
RcNCvmk2JIH5FDmHdX77sg,Customer_1205,2015-04-03 03:30:18,10.0,"Shawn is the BEST!!! Ate shrimp and grits, shrimp and cavatelli, and bread pudding dessert for dinner. All were beyond amazing!!!",Midtown,Luke,,16.65,28.5,1,36-45,Non-binary,
OfvC5klDCXfCTV93vyJlNA,Customer_7390,2014-05-27 20:27:32,8.0,"5 star food, 3 star service?

Our server was not rude per se, but he seemed pretty forgetful.  We had to ask for water twice, and by the end of our meal he seemed to have forgotten we were there celebrating a birthday.  We weren't there to swindle a free dessert and just let it go, but for a waiter to forget something like that after you specifically bring it up...

The food, on the other hand, was awesome.  Crawfish bisque, chilled jumbo gulf shrimp, shrimp and grits, and the shrimp garganelli.  I enjoyed every bite and also LOVED the French 75 cocktail. The food portion was unfortunately small. 

Lunch for 2 came up to about 100 (pre-tip).  May be more if you have a large appetite or come here for dinner. 

Anyway, I wish the service could be better for a restaurant of this caliber so that it's worthy of the food served.",Midtown,Luke,47.16,7.42,15.7,2,18-25,,Hispanic
xPpbxSdpIBFMDMzoWARHxA,Customer_7048,2011-02-17 21:38:01,8.0,"""He was a bold man that first eat an [happy-hour] oyster."" 
-Jonathan Swift 

I append my attestation of the astonishing happy-hour at Luke. After my third visit, I feel that I can fairly assess the quality of this after-work oasis, insofar as oysters and beer are concerned. 

Every time I went, I got a table immediately and the service was prompt and above par. I always order the raw oysters, but you can get them cooked anyway you want for 50 cents each between 3 and 6 pm. The first time I ordered the slippery mollusks, they were small and not well shucked; before the second round we ordered, a veteran shucker luckily came in to take care of business. They were still small but a good shucking makes a big difference. It should be noted that it wasn't quite oyster season that time around. The grilled oysters are very good as well. They're a little like Drago's but without the deluge of butter and cheese.

I also partake in half-off libations for beer, wine, and well liquor. They have custom made brews so I tried the pale ale first. It was empty tasting and not great. Next, I ordered the Luke Fru, a blonde, which was much better and went well with the oysters. 

From what I hear, this place is good for dinner too, but I am a bargain diner and it's a little out of my price range. If I want to try the cochon de lait, I will have to wait until I come into some money or I bring along a wealthy benefactor. For now, I will continue to go to Luke regularly for the extraordinary happy-hour specials.",Midtown,Luke,31.38,3.08,9.8,2,,Non-binary,
x9Vx-R57JXDH_84YHlSVSw,Customer_8070,2014-08-25 21:19:41,8.0,We really enjoyed the food at Luke. The Gumbo was excellent as was the Shrimp. Loved the Washington Parish Roasted Chicken! Our waiter was fun and informative. This place gets LOUD! Really loud. It's casual and energetic and I'm looking forward to returning during my next visit to New Orleans.,Midtown,Luke,37.16,8.5,22.9,1,,Male,Native American
5388O6oIuj_JECP6B0AAWg,Customer_3023,2013-09-05 15:42:05,10.0,"This restaurant was the perfect way to greet the day after a very long night. We had a sampling of brunch items and raw gulf oysters, and everything was phenomenal. For me, the star of the show was the buttermilk biscuit that came with my breakfast plate. It was fresh, delicious, and crispy and doughy in all the right places. Reminded me of the biscuits my grandmother used to make. Utterly perfect.",Midtown,Luke,12.21,1.52,12.4,2,,Female,Hispanic
B6Wog1urINDysdIEv972kg,Customer_7571,2017-02-22 13:36:44,8.0,Great ambiance. Food is good. Came here for breakfast in the early morning and got the southern breakfast. It was good but nothing over the top. The biscuits were the best part. Service was excellent.,Midtown,Luke,84.81,13.73,16.2,2,36-45,Female,Other
FSLYOlu-w9R7B2Z4L2RuMQ,Customer_6206,2016-11-13 19:06:53,10.0,,Midtown,Luke,33.89,6.29,18.6,3,56-65,Prefer not to say,Asian
S_mshKWhIh_rMPmpZfLX3Q,Customer_3910,2018-05-20 01:21:43,10.0,Amazing! Rich was our server and he went above and beyond. Hands down one of the best dinners on our trip!,Midtown,Luke,45.11,6.03,13.4,2,18-25,,Mixed
PYQNH3uftYk-t0uJgxNu7A,Customer_7850,2015-09-25 21:28:43,,The owner John and his manager have always been very nice to me.  Food is great and our server Cheyenne was hilarious and very good at her job.,Midtown,Luke,,5.51,35.0,1,26-35,Male,Asian
ZTyIvlWZtLt14TMbnagTjg,Customer_1374,2012-04-12 20:06:40,10.0,,Midtown,Luke,44.86,6.87,15.3,3,26-35,Female,
m0-1SrESqePdswO-vdkpVA,Customer_7378,2016-05-08 16:58:11,10.0,"Great service, great food
Nice atmosphere 
The staff treats everyone with respect and care",Midtown,Luke,17.35,5.2,30.0,5,,Female,African American
5RhLn8Tuur3xohcAAEiMew,Customer_4273,2015-01-18 19:21:41,8.0,"We arrived in New Orleans on Christmas night ,just before 8:00 pm -- the first time, we realized, we've ever landed at night -- and quickly (I've *never* seen so little traffic on I-10!) made it to our hotel, the Le Meridien.¹

We actually arrived at Lüke for dinner a bit early, in terms of our reservation, but it was Christmas night and being seated early wasn't a problem. Lüke, however, can itself have its share of problems .

-- The front room can be (and often is) on the loud side, so much so that as a party of five at a rectangular table, it became difficult to hear. This is, of course, systemic and doesn't change. (The back room is quieter.)

-- Bring Christmas night, I have to say both the kitchen and service were a bit ""off,"" but only in terms of timing -- NOT in terms of food (see below). Certain things came out almost too quickly; other things seemed to take forever. For example, Lüke offered two types of oysters, and we ordered six of one, and a dozen of the other. The order of six came in a relatively timely fashion, but the 12 seemingly took forever, arriving long after the (cooked) appetizers were finished, and just before the entrées. It also took a (relatively) long time to get the wine we ordered to accompany our entrées. This, however, is more appropriately chalked up to Xmas night, rather than being ""the norm"" in our experience.

That said, the food was, as always, wonderful and delicious! The rabbit & chicken liver pate was silky smooth and satisfying; the brussels sprouts crispy and tasty; the crabmeat maison flavorful and tangy. The Drum was perfect, as were the shrimp & grits and the moules frites.

Lüke remains, for us, one of those places you can count on for good food and good drinks. It may not be our favorite place in New Orleans, but it always satisfies.
_______________
¹ Formerly the Hotel New Orleans, formerly the W Downtown -- I guess it depends upon what day of the week it is.",Midtown,Luke,31.94,5.18,16.2,2,36-45,Male,Caucasian
4dNH40mC4v8kGyBPg8TWZA,Customer_3897,2011-10-02 17:52:05,8.0,"I had the pleasure of visiting Luke on my mini-vacation (more like food-cation) to New Orleans. The restaurant is inside the Hilton and I will tell you, the only reason we stopped here was because I WANTED MY SHRIMP AND GRITS DAMMIT! 
(pause) And boy did I get them!!
The hostess promptly sat us and we were acknowledged and served in a timely manner. Our server was great. Just awesome. The restaurant itself is very nice. At first glance, you don't really appreciate how nice it is, but as I sat and looked around, I realized how nice it was. Very cozy and intimate. I wasn't here with a man but if I was, I would definitely go back to Luke. The shrimp and grits was the 2nd best thing I ate in New Orleans. OMG it was so good, as soon as I got back home I went and bought some grits! You will gain at least 10 lbs foolin around in New Orleans! 
The only reason I took off one star is because it was so expensive! $22 for some shrimp n grits???? Haysoos Christo!!! 
Other than that, great restaurant, great service. Will definitely return the next time I visit.",Midtown,Luke,45.0,18.0,40.0,4,65+,Male,Mixed
SZWhdzsQSvbf7uKRaizdEA,,2014-02-10 02:24:23,10.0,"Great service, great food and great bar. I found the French 75 to be a great brunch drink similar to that of a Bloody Mary or mamosa, although totally different.",Midtown,Luke,29.41,4.56,15.5,2,,Prefer not to say,
c5ayttbETxgl_PrfhlEp6A,Customer_2982,2013-06-29 19:31:46,8.0,"Lüke is the ""Hotel"" restaurant for the Hilton, and what a cool and classy place it is. It has a grand old European feel, with nice hospitality, deep woods, and staff in jackets.

I was here for breakfast recently and received an extra bonus when an old work friend (who I hadn't seen in years) happened to wander in just after me. It was a great time and atmosphere to catch up and contrast my healthy choice with his full on Southern Breakfast.  I'd love to come back and give this place a workout for Lunch or Dinner.",Midtown,Luke,17.62,2.65,15.0,3,56-65,,Caucasian
7g3PBLK7xOieUKMimA2GNA,Customer_1653,2016-12-05 21:14:07,10.0,"Cool ambiance and amazing food. All of the employees were very friendly to us from the moment we walked in until we left. We were an hour early for our reservation, so the hostess asked if we wanted to wait (drink) or even dine at the bar. We opted to dine at the bar. 

Appetizers:  We shared a dozen raw P&J (gulf) oysters that were shucked right in front of us.  They were on the small side (according to the shucker) so the he gave us four additional oysters from the next batch he shucked. (He ended up giving us a free sample of ceviche later, too). 

Drinks:  I had a specialty cocktail (I don't remember the name) that was citrusy, refreshing, and came garnished with a sprig of thyme. Wifey had Lüke's Amber beer and enjoyed it. 

Entrees: The ""Jumbo Louisiana Shrimp En Cocotte"" was the best shrimp and grits that I've ever had. It was spicy, savory, creamy, and very filling. Wifey had ""Moules Et Frites"" which had so many delicious mussels that we couldn't finish them all. We requested bread to soak up the yummy cream sauce and received an entire (small) Fresh baguette at no extra charge. 

Conclusion:  Do yourself a favor and eat here when staying in New Orleans. We will be back!",Midtown,Luke,60.0,15.94,26.6,4,,,
XKXjrcQ8dbPanGz8x6gAfA,Customer_2831,2018-05-22 01:43:13,8.0,"My friends and I came here for Happy Hour and had a great experience. Our server Gary was excellent, explaining everything. He even gave my friend a free oyster to try as she had never had one before. He was passionate about the food which is always a great sign. 

75cent raw oysters were great. They were huge with tons of meat and did not taste gritty or salty as some others. $1.25 fried oysters were soft and delicious. We also ordered tuna tartare which was excellent. 

I would definitely return in the future",Midtown,Luke,,2.88,19.7,1,,Prefer not to say,Mixed
H7Ag8mP54mSzVB0o6fGtXQ,Customer_2213,2014-08-10 22:28:29,10.0,"I travel quite a bit and let me say amazing customer service! The Happy Hour at Luke's was great, the oysters even better and the service was the best! Two employees in particular were happy to be there and treated all customers great their amazing attitude was contagious - it was great to meet you Jamaal and Roshawn!",Midtown,Luke,40.3,5.65,14.0,2,65+,Prefer not to say,Asian
IP9UILPtcBZsP8B6kLvydg,Customer_5225,2018-05-30 02:25:46,10.0,"Honestly, if you're looking for amazing food, great staff, and a fantastic ambiance, come to Luke. I cannot tell you how amazing Chi (girl, I hope that's how you spell it!) was. She took great care of us and treated us like ROYALTY for my dad's birthday. When we started chatting with her about being in from out of town, she offered to give us a list of personal favorites and went over each with us... Above and beyond, y'all. You will not be disappointed when you come to Luke!",Midtown,Luke,,3.01,6.9,2,56-65,Male,African American
alawOPaRTn1fumK3yKru2g,Customer_5771,2018-04-05 23:08:44,6.0,"Oysters are good especially if you're there during happy hour ($0.75 a pop). Burger was not great ($16.50), cold bun which was too large for the patty and iceberg lettuce. 

Jalapeno grits were good but definitely share as it is quite rich. Shrimp chowder was delicious.

Our server personally was pretty rude. Other staff were very polite but I suppose everyone has their good days and bad days.",Midtown,Luke,60.79,8.01,13.2,1,65+,Female,Native American
nIEP07tOiDVboyzG4K42oQ,Customer_3400,2015-08-10 14:01:19,6.0,"This was my second time visiting this place and while the food was good, I thought it wasn't good enough to warrant coming back here yet again, especially since this is quite a pricey place.",Midtown,Luke,79.04,19.63,24.8,2,,Prefer not to say,Native American
QujRkuwunRU0xEgYbfC5mg,Customer_5250,2012-06-02 17:24:14,2.0,"Gotta say this last time as a bust.. We come to NOLA once a year and have eaten here each visit. This time though nothing worked. The food was cold, the wait staff was not attentive and the overall experience poor.",Midtown,Luke,19.51,1.73,8.8,3,56-65,,Other
VhF0w-_O_LcUdopjfup1Tw,Customer_9209,2016-06-15 22:55:13,10.0,,Midtown,Luke,20.69,2.5,12.1,2,36-45,Prefer not to say,
4Aamin-T8yAMa2bK_sL1aA,Customer_2060,2018-02-25 12:55:39,10.0,"Loved Luke. Literally everything was delicious: we had the Brussels sprouts (a bit overly glazed & sweet for my taste, but it really was good), fried oyster salad, and the shrimp & grits. EVERYTHING was good! My favorite, though, was the French#75 cocktail...which was super delicious!! Our waiter was even so kind, he gave us the recipe for the Brussel sprouts! Overall-with all the NOLA options, this should make it on your list. I didn't do happy hour here, but they supposedly have a great one!",Midtown,Luke,,11.37,28.5,2,36-45,Female,Asian
ggRO4iGv-t-c-juQ_F0QHw,Customer_9172,2011-12-01 06:07:57,,,Midtown,Luke,77.68,18.66,24.0,3,65+,Male,Asian
Whn7nvoEH-ZUeVkZScbaCg,Customer_9313,2016-07-04 21:50:29,10.0,Great culinary experience!!! Outstanding service!!! Just really awesome experience! All the food and even the dessert were great!! One of the highlights of our food road trip. Thanks!,Midtown,Luke,25.62,5.74,22.4,3,,,Hispanic
p5OURCdme74gZ3anwoZQVg,Customer_3993,2013-06-04 17:35:55,10.0,"I went with 2 friends and we all got the Southern breakfast with bacon and sausage.

My friends said, based on bacon and eggs, it was the best breakfast they'd ever had.

Yes, based on bacon (smoky perfection) and eggs (can I shake the chicken's hand that laid these?).  That fresh, that good.

As a Yankee, I was partial to the biscuit and grits on the plate, but that's just because I DVR every one of Chef Besh's PBS shows and was really looking forward to authentic homestyle Southern specialties.  Wish I had made it back for lunch or dinner...some day.  50 cent oyster happy hour?  C'mon!

Oh, and Jack (awesome waiter) was right...the beignets were the best I had all week.  And I got talked into having a rockin' spicy bloody mary

Note:  One of my friends has several severe allergies and Jack talked to the Chef about everything on the menu to make sure - or remake - everything in the dish, including subbing potatoes with thick chunks of bacon for the cheesy grits.  Yes, we made our friend share.",Midtown,Luke,20.42,4.35,21.3,3,65+,Female,Asian
2JRs9vsgHWGej4u3-dFtcQ,Customer_2496,2018-03-18 19:30:25,10.0,"We passed by this place many times on our way into the French Quarter from the Garden District. Finally decided to give it a try- we made a reservation, which is a good idea. You can get this huge raw bar sampler for ~$125, and we saw one table get that - it was impressive. I tried the P&J half dozen oysters ($9)- not nearly as briny as the west coast oysters (and not as big) but tasty nonetheless. I also had those same oysters fried in an oyster salad with buttermilk dressing ($14?) - oh my goodness, so delicious. I would highly recommend it. Like 8-10 barely fried oysters, a huge salad, and absolutely amazing dressing. Because I was trying to have oysters in as many ways as possible, I also got a cup of gumbo ($7). It was good, but just stick with the raw stuff and the salad. My husband got the steak frites ($35), which was a gigantic steak served on a cutting board. He declared it almost better than his we make at home, which is saying something. The frites were excellent dipped in the aforementioned buttermilk dressing. 

Great service, and price wasn't too bad. We'd come back!",Midtown,Luke,52.95,6.59,12.4,2,,Male,African American
LOlDKOhmYlVxoutxNqzbNg,Customer_8606,2015-04-04 18:31:06,10.0,"Came for brunch after a night of drinking. The food was awesome. Quality southern cooking. And the service was just as fantastic. The servers, Nick & Nicole, made us feel welcomed & treated us with their southern hospitality like no other. Definitely going to come back next time I'm in town.",Midtown,Luke,34.38,9.3,27.0,2,,Male,Mixed
ez6c5agQ-X3L-rmQGWgGFw,Customer_2636,2013-06-24 18:11:57,10.0,It is a decent place. The food is great and the service is nice. I was there twice during my stay in town. I ordered their daily specials and was very satisfied.,Midtown,Luke,16.75,1.47,8.8,3,,,
J0Gi6jEE3kliQZIvvQ3Hww,Customer_8252,2011-04-28 17:49:26,6.0,"So I got the MEMO about the 50 cents oyster @ Happy Hour...and during our visit to NOLA...we were so eager to go to eat as many oysters possible at a steal deal price!

Arrived around 4ish on a HOT (week)day. We both were tourists..wearing shorts, t-shirts and sandals just like MOST others in the bar (happy) hour area. The hostess was friendly but the waiter was just a plain @$$ ...pardon my language here.

Yup, we got the head to toe look and he walked around and talked to us with his nose pointing to the ceiling, oh, come on!! We didn't care really... all we wanted were just some fresh oysters and great beer to wash away the heat.

We ordered a dozen of the oysters and the duck liver and rabbit pate $8 with two glasses of beer (we later got a second round of beer).

The oysters came out slowly.. we almost finished our beer when they arrived. They looked grossed and not cleaned well. I understand it was 50 cents each..but they shouldn't cut corners on cleanliness especially while serving raw food plus they are a fancy restaurant..how do you expect us to come back for the pricier dinner if you can't even clean the oysters well?

We were thinking to order a couple more dozens but the fact that we tasted the debris from the oyster shucking process in each oyster PLUS the unappetizing look of the small shells sticking on the oyster' shells.. we just got turned off!

The pate was excellent and we loved the pickled cucumber etc and the warm toasted bruchetta that came with it and $8 was certainly worth the priced. We licked it clean!!

We were planning to go to Luke for a couple times during our NOLA visit and even considered going there for dinner (we watch food network and top chef masters) BUT our not-so-great first (and only) happy hour experience @ Luke left none to desire to come back.

Our total tab including tax and tip was about $40... they get you on the alcohol..

The pate is a 4 to 5 stars..the oyster price is also a 5 stars, BUT the snotty service and lack of cleanliness didn't make the cut..so I'm giving Luke a fair 3 stars.",Midtown,Luke,34.44,6.31,18.3,5,26-35,,
2UeJ5rfm4EukIZiRserzDw,Customer_6384,2017-02-20 03:21:34,8.0,"Stayed in the Hilton St Charles. As the mardi gras parades had the streets blocked, we opted not to venture out and ordered to go here. Food was good, service at the bar was fine. The staff was friendly.  The restaurant was fairly busy (Saturday night), but not too loud. The guy next to me had mussels that looked awesome.  Maybe next time.",Midtown,Luke,29.23,5.1,17.4,1,56-65,Non-binary,Native American
DaMVL5mAoS6GIOfa1L57PQ,Customer_8209,2016-01-17 20:27:54,8.0,Good food and great service.  Enjoyable dining experience.,Midtown,Luke,,4.07,22.3,2,,Female,
bHmRbSTJfP2q1dok_TIn4Q,Customer_8078,2016-05-31 03:17:51,8.0,Great service. I don't think I even waited more than a minute or two each time to have my glass of water refilled. Oysters for happy hour were great. Our servers suggestion of the Crawfish Bisque was a good one.,Midtown,Luke,101.05,23.03,22.8,2,18-25,Prefer not to say,Mixed
So79izmIEHcUDiNh18vBiw,Customer_4493,2013-03-23 01:00:38,10.0,"Okay, this was my favorite restaurant that we visited in NOLA.  We tried several including Mr. B's, EAT, Acme (Ugh), Cochon and American Sector.  I loved Luke!  It isn't as fancy as Mr. B's, but the food was the best.  The oysters were fantastic--fresh and sweet and cold!  I loved that it was just a very relaxing place to be with great service and all the food we tried was awesome.  I had the best dessert I've ever had here.  A very rich vanilla cake (almost like a pound cake) with a bourbon berry sauce and whipped cream.  So good!  If I ever come back, I'm definitely coming back to Luke.",Midtown,Luke,,8.15,22.7,3,36-45,Non-binary,
IoXUFuwP5Kiz2mb4nAJNOQ,Customer_3562,2017-08-29 02:17:14,8.0,"Ordered the crab & corn bisque to start. I should've ordered the bowl not the cup. For dinner I had the Fresh Gulf Drum (pan fried white fish) topped with crab meat. Great dish!! Service was great, waiters were friendly.",Midtown,Luke,38.39,6.34,16.5,3,,Female,African American
0jnHoqb6ttIPK47A1ex0ZQ,Customer_7830,2011-02-16 13:56:27,2.0,,Midtown,Luke,67.45,12.63,18.7,2,36-45,Female,Native American
NQAxACZVAtdF1hXFN0rMqg,Customer_6798,2011-05-31 19:17:29,,"We returned to Luke in February 2011.  On Saturday afternoon, we stopped in to sit at the bar for drinks and a snack.  I quickly became addicted to the St. Charles Streetcar cocktail - pear-flavored vodka, champagne, and St. Germain.  It's light and refreshing on a hot day while still packing a nice punch.  My husband couldn't wait to have the fries again.  However, the best part had to be when I asked the man behind the counter if John Besh himself ever came to the restaurant.  He replied that he did, but not that often.  Not fifteen minutes later, in walked the chef!  Our friend behind the bar was kind enough to wave him over for introductions, hand shakes, and small talk.  Needless to say, we felt compelled to return for Sunday brunch the following day.  Oh. my. goodness.  The special - fried pork chops and waffles with honey pecan butter - was hands down the most delicious thing ever.  I adore fried pork chops, and these were the best I'd ever eaten.  The waffles had drastically improved since our last visit.  Luke is officially a ""must go"" on our New Orleans list.",Midtown,Luke,52.91,7.32,13.8,2,36-45,Prefer not to say,Native American
9nb6tR7phou79h9Y1mlgMw,Customer_7697,2016-01-18 05:29:36,10.0,"Truly a great restaurant.  Fresh, fun ambiance.  Solid menu",Midtown,Luke,25.44,5.24,20.6,3,,Female,
LBSMopBKMViHpmqWut_6lw,Customer_5829,2015-02-05 17:28:12,6.0,,Midtown,Luke,13.98,3.86,27.6,1,18-25,Non-binary,Other
0T75ca6B0F1H119mWz8Q3g,Customer_9240,2018-01-23 02:04:56,4.0,"I was really looking forward to Luke, but ended up leaving disappointed. I had heard such good things so my husband and I came to dinner on a Monday night. We were seated at a table backing up to the bar, which wasn't ideal but we dealt with it. We had two servers who were friendly enough, but for some reason just seemed very overwhelmed and unable to handle the tables they had. I had a bubbly to start and my husband had a beer. Both were fine but not special. I moved to a red wine for my meal, and it wasn't very good, especially not for the price point.

To start my husband got the stuffed oysters with shrimp and blue crab. They were very bready and underwhelming. The only crab to be found was small slivers. For our mains I had a shrimp, crab, and cavatelli étouffée. I expected more of a shrimp dish with some pasta underneath, but it was more like a pasta dish with minimal seafood. The shrimp was small and tasted like typical frozen shrimp. Like the appetizer, there wasn't really any real crab meat, just small sliver here and there. The pasta was fine but felt a tad overcooked. It honestly tasted like a pasta dish I could make quickly at home. And for around $26, that's ridiculous. My husband had the jumbo Louisiana shrimp with jalapeño grits. Luckily, his shrimp were large and flavorful. But the rest of the dish fell flat. The grits had very little flavor. 

Toward the end of our meal a very large group came into the bar, it almost seemed like a post-wedding thing. They were very rude and kept backing into not only our chairs and table, but the people around us as well. A lot of us were getting frustrated and the staff couldn't have cared less. They did nothing to remedy the situation. We left as quickly as we could. All in all, the food was mediocre and this place felt like a tourist trap, which I hadn't been expecting. I'd go elsewhere while in New Orleans.",Midtown,Luke,18.99,2.0,10.6,2,36-45,Male,Hispanic
5lFTUNGCwR-d_-gxxj18Jg,Customer_1753,2018-05-20 19:31:56,8.0,"The waiter will speak Chinese and it is amazing! The environment is very good, the price is reasonable, there is parking near the restaurant, the first impression is not bad.",Midtown,Luke,36.69,8.88,24.2,1,46-55,Prefer not to say,Asian
Ol25RS9AS5oPOD-XtRiB2g,Customer_5522,2018-06-20 04:46:56,,"This was R's FAVE place during our short visit in NOLA. They're famous for their burger or at least that's what R told me. We came during happy hour on a weekday. I think it was like 4-6 PM? Or maybe it went to 7 PM. Regardless, we MADE it, that's the important thing. Because their HH is amaze-balls. There were $0.75 raw oysters, $1.50 cooked on the menu. Half off of cocktails. We ordered a few, like 5? These raw oysters were so huge, like a little bigger than the size of my hand. What an amazing deal. They were delicious too! The service was nice and attentive. Oh yeh, the burger. R loved this burger too. I think he just likes burgers in general but if you're a burger fan, you've really got to try their's out. We saw other people in tables next to us that ordered like, 20 oysters at once. Despite ordering a small number, I think it was satisfying. Their cocktails are really good too. This place is next to the Hilton and the crazy thing is that when we walked to our hotel room (yup, we stayed at the next door Hilton), there was a Luke's takeout bag in front of someone's door! Apparently, you can use hotel credit at Lukes AND have them deliver I think.",Midtown,Luke,28.71,7.09,24.7,4,46-55,Non-binary,Hispanic
